"Type","Date","Set Time","Title","Amount","Currency","Exchange Rate","Category Group Name","Category","Account","Notes","Labels","Status"
"Expense","2022-03-08 10:26:49","10:26","Snack","-1.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-03-07 15:07:50","15:07","Food","-6.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-03-07 10:15:20","10:15","Coffee","-1.90","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-03-05 16:28:15","16:28","Groceries","-21.47","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-03-04 17:02:56","17:02","Food","-7.14","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-03-03 20:14:44","20:14","Eydap","-308.00","EUR","1.0000000000","Others","Others","Savings","20/3 - 20/06","","None"
"Expense","2022-03-03 15:48:11","15:48","Snack","-2.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-03-01 04:36:55","04:36","Groceries","-18.78","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-02-28 17:32:39","17:32","Food","-9.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-27 16:34:56","16:34","Food","-6.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-26 18:06:20","18:06","Food","-10.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-26 16:56:23","16:56","Coffee","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-02-25 18:54:26","18:54","Food","-6.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-24 03:37:03","03:37","Elden ring","-60.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2022-02-23 16:00:32","16:00","Food","-8.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-23 15:12:31","15:12","Mobile","-15.00","EUR","1.0000000000","Utilities","Mobile","Savings","Gia na valw internet gia 1 mina","","None"
"Expense","2022-02-22 23:12:45","23:12","Internet","-23.90","EUR","1.0000000000","Utilities","Internet","Savings","","","None"
"Expense","2022-02-22 23:12:40","23:12","Cyta","-23.00","EUR","1.0000000000","Utilities","Mobile","Savings","","","None"
"Expense","2022-02-22 16:28:32","16:28","Groceries","-9.76","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-02-22 16:28:24","16:28","Coffee and snack","-3.90","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-02-21 16:31:21","16:31","Food","-6.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-20 20:17:23","20:17","Coffee","-5.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-02-20 18:08:21","18:08","Metro","-27.00","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2022-02-20 13:26:30","13:26","Food","-11.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-19 13:26:15","13:26","Coffee","-1.90","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-02-18 14:42:54","14:42","Coffee","-2.10","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-02-18 14:42:47","14:42","Food","-8.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-17 13:59:10","13:59","Snack","-4.09","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-02-16 18:43:41","18:43","Banggood","-12.43","EUR","1.0000000000","Entertainment","Shopping","Savings","Screwdriver set and usb cables","","None"
"Expense","2022-02-16 16:10:14","16:10","Groceries","-17.27","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-02-15 14:30:44","14:30","Coffee and snack","-4.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-02-14 15:42:40","15:42","Food","-5.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-13 16:12:36","16:12","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-02-12 16:56:43","16:56","Food","-9.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-12 12:44:47","12:44","Coffee","-1.90","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-02-12 12:04:32","12:04","Snack","-2.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-02-10 18:29:22","18:29","Groceries","-19.75","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-02-10 07:00:09","07:00","Rent","-400.00","EUR","1.0000000000","Household","Rent","Savings","February","","None"
"Expense","2022-02-09 15:51:21","15:51","Coffee and snack","-4.10","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-02-09 10:29:53","10:29","Mi band strap","-6.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2022-02-09 10:29:48","10:29","Snack","-2.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-02-08 21:36:47","21:36","Food","-5.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-07 17:43:55","17:43","Food","-5.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-07 12:09:45","12:09","Xbox co troller","-60.45","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2022-02-07 12:09:17","12:09","Coffee and snack","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-02-07 10:03:33","10:03","Banggood","-32.67","EUR","1.0000000000","Entertainment","Shopping","Savings","Screwdriver set and usb cables","","None"
"Expense","2022-02-06 20:18:51","20:18","Food","-2.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-06 19:40:00","19:40","Coffee","-7.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-02-06 02:51:42","02:51","Wifi card","-35.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2022-02-05 20:25:21","20:25","Food","-11.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-05 19:29:58","19:29","Coffee and snack","-3.90","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-02-04 15:29:02","15:29","Food","-10.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-03 14:31:06","14:31","Food","-8.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-02 18:44:12","18:44","Food","-6.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-02 14:47:39","14:47","Snack","-1.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-02-02 14:24:37","14:24","Coffee","-3.05","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-02-01 16:04:22","16:04","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-02-01 14:24:48","14:24","Groceries","-2.64","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-02-01 11:30:15","11:30","Snack","-1.20","EUR","1.0000000000","Entertainment","Dining Out","Wallet","
","","None"
"Expense","2022-01-31 19:05:27","19:05","Food","-9.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-31 19:05:06","19:05","Coffee and snack","-4.60","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-01-30 23:38:28","23:38","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-30 16:12:53","16:12","Coffee","-3.90","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-01-30 16:12:42","16:12","Snack","-3.09","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-01-28 13:12:02","13:12","Groceries","-32.00","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-01-27 18:56:28","18:56","Koinoxrista","-76.00","EUR","1.0000000000","Household","Rent","Savings","Nov dec","","None"
"Expense","2022-01-27 12:14:52","12:14","Food","-10.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-26 19:11:51","19:11","Deh","-33.00","EUR","1.0000000000","Utilities","Electricity","Savings","","","None"
"Expense","2022-01-26 13:19:04","13:19","Food","-9.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-24 16:20:38","16:20","Groceries","-23.00","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-01-24 12:59:20","12:59","Coffee and snack","-4.10","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-01-23 18:58:54","18:58","Coffee","-2.60","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-01-23 18:58:49","18:58","Food","-10.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-22 19:56:28","19:56","Coffee and snack","-2.70","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-01-22 19:56:23","19:56","Food","-8.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-21 21:16:37","21:16","Food","-9.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-21 12:24:55","12:24","Snack","-3.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-01-20 18:24:08","18:24","Internet","-23.90","EUR","1.0000000000","Utilities","Internet","Savings","","","None"
"Expense","2022-01-20 18:24:03","18:24","Cyta","-23.00","EUR","1.0000000000","Utilities","Mobile","Savings","","","None"
"Expense","2022-01-20 12:52:14","12:52","Food","-10.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-20 12:12:35","12:12","Groceries","-2.70","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-01-19 15:30:29","15:30","Food","-8.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-19 12:55:11","12:55","Coffee and snack","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-01-18 12:56:27","12:56","Food","-8.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-17 17:38:12","17:38","Food","-12.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-17 14:33:02","14:33","Snack","-3.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-01-16 14:33:08","14:33","Monster hunter rise","-40.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2022-01-16 12:35:53","12:35","Food","-6.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-15 18:38:49","18:38","Wildermyth","-15.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2022-01-15 14:56:26","14:56","Food","-11.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-14 17:42:42","17:42","Groceries","-9.32","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-01-14 17:42:37","17:42","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-14 16:18:36","16:18","Aliexpress","-2.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2022-01-14 12:22:49","12:22","Coffee and snack","-3.20","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-01-13 12:59:43","12:59","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-13 12:51:41","12:51","Groceries","-7.32","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-01-13 12:51:41","12:51","Snack","-3.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","
","","None"
"Expense","2022-01-12 15:23:09","15:23","Coffee","-2.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-01-12 13:10:12","13:10","Food","-8.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-12 09:36:25","09:36","Bedsheets","-27.00","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2022-01-11 12:47:06","12:47","Food","-6.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-10 17:45:37","17:45","Food","-8.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-10 14:27:44","14:27","Groceries","-4.41","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2022-01-10 14:22:47","14:22","Coffee and snack","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2022-01-10 07:00:09","07:00","Rent","-400.00","EUR","1.0000000000","Household","Rent","Savings","January","","None"
"Expense","2022-01-09 12:32:48","12:32","Food","-14.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-08 14:44:01","14:44","Metro","-27.00","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2022-01-08 13:01:43","13:01","Food","-10.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-08 11:50:45","11:50","Eydap","-77.00","EUR","1.0000000000","Others","Others","Savings","20/3 - 20/06","","None"
"Expense","2022-01-07 22:39:27","22:39","Skroutz","-88.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2022-01-07 21:02:47","21:02","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2022-01-07 19:37:58","19:37","Metro","-9.00","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2022-01-07 15:39:19","15:39","Coffee","-7.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-01-05 19:58:27","19:58","Coffee","-5.60","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2022-01-04 12:53:41","12:53","Decaf","-4.70","EUR","1.0000000000","Household","Grocery","Wallet","Coffee ","","None"
"Expense","2022-01-04 11:47:52","11:47","Eshop","-40.76","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2022-01-02 19:55:47","19:55","Food","-16.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","Pizza hut","","None"
"Expense","2022-01-02 14:41:18","14:41","Coffee","-7.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-12-30 14:55:41","14:55","Internet","-23.90","EUR","1.0000000000","Utilities","Internet","Savings","","","None"
"Expense","2021-12-30 14:55:34","14:55","Cyta","-23.00","EUR","1.0000000000","Utilities","Mobile","Savings","","","None"
"Expense","2021-12-30 14:55:14","14:55","Master","-1280.00","EUR","1.0000000000","Household","School","Savings","","","None"
"Expense","2021-12-29 20:58:05","20:58","Bowling","-10.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2021-12-29 14:39:11","14:39","Wireless adapter","-16.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2021-12-29 14:39:01","14:39","Coffee","-5.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-12-29 07:21:41","07:21","Drinks","-30.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-12-28 21:15:29","21:15","Clothes","-153.00","EUR","1.0000000000","Household","Clothing","Savings","Tracksuit adidas & socks","","None"
"Expense","2021-12-28 21:13:14","21:13","Massage","-20.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-12-28 21:13:14","21:13","Massage","-20.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-12-24 02:18:16","02:18","Drinks","-20.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-12-21 09:04:28","09:04","Gamepass","-10.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2021-12-20 20:47:57","20:47","Gift","-65.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-12-20 16:50:41","16:50","Haircut","-25.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2021-12-17 01:57:03","01:57","Food","-4.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","Pizza hut","","None"
"Expense","2021-12-16 21:22:25","21:22","Food","-21.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","Pizza hut","","None"
"Expense","2021-12-16 16:23:55","16:23","Coffee","-6.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-12-16 13:18:17","13:18","Coffee","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-12-15 15:16:47","15:16","Groceries","-4.10","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2021-12-14 15:55:04","15:55","Groceries","-7.18","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2021-12-13 19:12:54","19:12","Food","-4.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","Pizza hut","","None"
"Expense","2021-12-13 15:14:31","15:14","Rent","-400.00","EUR","1.0000000000","Household","Rent","Savings","December ","","None"
"Expense","2021-12-13 14:23:41","14:23","Bus","-4.00","EUR","1.0000000000","Car","Transport","Wallet","","","None"
"Expense","2021-12-11 20:30:55","20:30","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-12-10 15:19:01","15:19","Bus","-4.00","EUR","1.0000000000","Car","Transport","Wallet","","","None"
"Expense","2021-12-09 21:54:44","21:54","Food","-10.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","Pizza hut","","None"
"Expense","2021-12-09 19:40:50","19:40","Bus","-4.00","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2021-12-09 15:54:13","15:54","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-12-09 00:21:45","00:21","Beer","-4.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-12-08 19:30:13","19:30","Coffee","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-12-07 19:41:10","19:41","Food","-21.45","EUR","1.0000000000","Entertainment","Dining Out","Savings","Pizza hut","","None"
"Expense","2021-12-07 11:25:53","11:25","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-12-07 09:47:26","09:47","Doctor visit","-6.00","EUR","1.0000000000","Household","Medicines","Wallet","Dermatologist","","None"
"Expense","2021-12-06 10:40:56","10:40","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-12-05 12:58:13","12:58","Airplane","-91.00","EUR","1.0000000000","Others","Others","Savings","To athens","","None"
"Expense","2021-12-04 10:53:09","10:53","Metro","-9.00","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2021-12-04 10:52:59","10:52","Coffee and snack","-6.60","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-12-03 21:47:44","21:47","Groceries","-4.00","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2021-12-03 21:47:38","21:47","Food","-20.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-12-03 13:53:04","13:53","Food","-11.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-12-02 23:00:09","23:00","Deh","-109.00","EUR","1.0000000000","Others","Others","Savings","30/06/2021 - 29/08/2021","","None"
"Expense","2021-12-02 23:00:04","23:00","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-12-02 22:59:48","22:59","Snack","-2.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-12-01 17:56:06","17:56","Food","-11.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-12-01 13:35:20","13:35","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-11-30 18:06:23","18:06","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-30 17:38:55","17:38","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-11-30 15:44:23","15:44","Snack","-2.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-29 16:47:41","16:47","Food","-8.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-29 09:58:50","09:58","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-11-28 13:28:32","13:28","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-27 18:03:48","18:03","Food","-10.55","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-27 13:17:48","13:17","Coffee and snack","-4.10","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-11-26 18:04:36","18:04","Food","-11.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-25 17:31:39","17:31","Food","-8.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-25 17:31:35","17:31","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-11-24 17:02:54","17:02","Food","-11.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-24 14:12:33","14:12","Coffee","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-11-23 19:05:01","19:05","Food","-10.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-23 16:54:37","16:54","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-11-22 17:36:44","17:36","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-11-22 13:37:13","13:37","Food","-10.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-22 11:08:45","11:08","Ssd","-150.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2021-11-22 10:44:47","10:44","Groceries","-3.10","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2021-11-22 10:44:33","10:44","Airplane","-62.85","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-11-21 17:42:35","17:42","Cyta","-24.97","EUR","1.0000000000","Utilities","Mobile","Savings","","","None"
"Expense","2021-11-21 17:42:24","17:42","Internet","-23.90","EUR","1.0000000000","Utilities","Internet","Savings","","","None"
"Expense","2021-11-21 16:46:20","16:46","Food","-11.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-21 07:55:49","07:55","Gamepass","-10.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2021-11-20 18:45:58","18:45","Food","-11.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-20 14:02:31","14:02","Coffee and snack","-4.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-11-19 12:55:09","12:55","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-18 14:27:53","14:27","Food","-10.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-17 17:03:52","17:03","Coffee","-4.60","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-11-17 13:01:52","13:01","Food","-11.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-16 12:35:41","12:35","Food","-10.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-15 17:31:11","17:31","Food","-9.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-15 16:14:41","16:14","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-11-14 14:52:55","14:52","Food","-11.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-13 12:52:14","12:52","Food","-11.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-12 18:53:36","18:53","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-11-12 13:09:59","13:09","Food","-13.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-11 15:03:58","15:03","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-10 17:00:45","17:00","Food","-6.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-10 12:02:53","12:02","Rent","-400.00","EUR","1.0000000000","Household","Rent","Savings","November ","","None"
"Expense","2021-11-10 11:45:06","11:45","Coffee and snack","-5.59","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-11-09 17:52:41","17:52","Food","-10.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-09 10:31:15","10:31","Groceries","-6.09","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2021-11-08 12:54:43","12:54","Food","-11.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-07 03:30:59","03:30","Food","-15.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-06 21:56:12","21:56","Beer","-13.00","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2021-11-06 18:45:48","18:45","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-06 15:07:21","15:07","Food","-22.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-06 12:27:15","12:27","Metro","-27.00","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2021-11-05 23:21:04","23:21","Snack","-3.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-05 23:20:51","23:20","Beer","-24.00","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2021-11-05 14:45:21","14:45","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-11-04 13:36:38","13:36","Food","-15.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-03 18:30:03","18:30","Food","-8.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-02 13:23:34","13:23","Food","-14.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-11-02 02:04:14","02:04","Groceries","-5.28","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
